month,area,generation_type,generation_gwh,source,source_note
2024-08-01,Tokyo,Gas,12881.29,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-08-01,Tokyo,Hydro,1132.373,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-08-01,Tokyo,Nuclear,0.024,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-08-01,Tokyo,Oil,515.562,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-08-01,Tokyo,Other,1429.487,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-08-01,Tokyo,Solar,2382.111,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-08-01,Tokyo,Wind,34.716,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-09-01,Tokyo,Biomass,348.926,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-09-01,Tokyo,Coal,4607.948,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-09-01,Tokyo,Gas,12171.346,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-09-01,Tokyo,Hydro,1111.472,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-09-01,Tokyo,Nuclear,0.0,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-09-01,Tokyo,Oil,261.641,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-09-01,Tokyo,Other,1307.792,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-09-01,Tokyo,Solar,2004.329,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-09-01,Tokyo,Wind,43.939,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-10-01,Tokyo,Biomass,373.264,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-10-01,Tokyo,Coal,3004.444,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-10-01,Tokyo,Gas,10496.056,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-10-01,Tokyo,Hydro,819.648,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-10-01,Tokyo,Nuclear,0.0,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-10-01,Tokyo,Oil,159.86,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-10-01,Tokyo,Other,1221.586,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-10-01,Tokyo,Solar,1542.38,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-10-01,Tokyo,Wind,59.086,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-11-01,Tokyo,Biomass,329.71,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-11-01,Tokyo,Coal,3257.124,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-11-01,Tokyo,Gas,10102.012,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-11-01,Tokyo,Hydro,779.846,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-11-01,Tokyo,Nuclear,0.0,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-11-01,Tokyo,Oil,227.199,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-11-01,Tokyo,Other,1189.136,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-11-01,Tokyo,Solar,1655.679,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-11-01,Tokyo,Wind,67.747,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-12-01,Tokyo,Biomass,322.899,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-12-01,Tokyo,Coal,4481.212,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-12-01,Tokyo,Gas,12382.393,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-12-01,Tokyo,Hydro,775.902,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-12-01,Tokyo,Nuclear,0.0,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-12-01,Tokyo,Oil,586.324,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-12-01,Tokyo,Other,1417.164,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-12-01,Tokyo,Solar,1911.064,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2024-12-01,Tokyo,Wind,79.08,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-01-01,Tokyo,Biomass,312.824,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-01-01,Tokyo,Coal,4553.502,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-01-01,Tokyo,Gas,12728.162,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-01-01,Tokyo,Hydro,856.176,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-01-01,Tokyo,Nuclear,0.0,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-01-01,Tokyo,Oil,632.102,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-01-01,Tokyo,Other,1444.262,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-01-01,Tokyo,Solar,1948.054,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-01-01,Tokyo,Wind,65.351,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-02-01,Tokyo,Biomass,253.376,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-02-01,Tokyo,Coal,4266.03,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-02-01,Tokyo,Gas,11604.903,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-02-01,Tokyo,Hydro,749.86,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-02-01,Tokyo,Nuclear,0.0,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-02-01,Tokyo,Oil,602.19,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-02-01,Tokyo,Other,1227.66,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-02-01,Tokyo,Solar,2288.952,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-02-01,Tokyo,Wind,76.572,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-03-01,Tokyo,Biomass,353.142,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-03-01,Tokyo,Coal,4158.689,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-03-01,Tokyo,Gas,11147.882,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-03-01,Tokyo,Hydro,718.798,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-03-01,Tokyo,Nuclear,0.0,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-03-01,Tokyo,Oil,374.719,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-03-01,Tokyo,Other,1327.034,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-03-01,Tokyo,Solar,2226.206,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-03-01,Tokyo,Wind,91.776,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-04-01,Tokyo,Biomass,262.688,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-04-01,Tokyo,Coal,3186.245,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-04-01,Tokyo,Gas,8774.69,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-04-01,Tokyo,Hydro,942.41,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-04-01,Tokyo,Nuclear,0.0,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-04-01,Tokyo,Oil,158.923,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-04-01,Tokyo,Other,906.474,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-04-01,Tokyo,Solar,2396.822,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-04-01,Tokyo,Wind,111.834,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-05-01,Tokyo,Biomass,253.473,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-05-01,Tokyo,Coal,2847.36,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-05-01,Tokyo,Gas,8278.59,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-05-01,Tokyo,Hydro,1360.76,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-05-01,Tokyo,Nuclear,0.0,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-05-01,Tokyo,Oil,193.882,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-05-01,Tokyo,Other,887.141,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-05-01,Tokyo,Solar,2103.718,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-05-01,Tokyo,Wind,98.578,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-06-01,Tokyo,Biomass,223.058,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-06-01,Tokyo,Coal,3166.182,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-06-01,Tokyo,Gas,10252.349,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-06-01,Tokyo,Hydro,1224.206,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-06-01,Tokyo,Nuclear,0.0,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-06-01,Tokyo,Oil,326.246,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-06-01,Tokyo,Other,991.644,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-06-01,Tokyo,Solar,2361.052,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-06-01,Tokyo,Wind,64.835,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-07-01,Tokyo,Biomass,316.658,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-07-01,Tokyo,Coal,4706.152,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-07-01,Tokyo,Gas,13570.262,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-07-01,Tokyo,Hydro,1144.496,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-07-01,Tokyo,Nuclear,0.0,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-07-01,Tokyo,Oil,383.21,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-07-01,Tokyo,Other,1278.182,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-07-01,Tokyo,Solar,2894.623,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-07-01,Tokyo,Wind,64.509,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-08-01,Tokyo,Biomass,279.673,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-08-01,Tokyo,Coal,5044.664,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-08-01,Tokyo,Gas,13298.863,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-08-01,Tokyo,Hydro,1050.584,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-08-01,Tokyo,Nuclear,0.0,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-08-01,Tokyo,Oil,415.613,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-08-01,Tokyo,Other,1303.558,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-08-01,Tokyo,Solar,2704.176,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-08-01,Tokyo,Wind,64.978,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-09-01,Tokyo,Biomass,222.21,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-09-01,Tokyo,Coal,4362.582,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-09-01,Tokyo,Gas,11944.154,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-09-01,Tokyo,Hydro,820.386,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-09-01,Tokyo,Nuclear,0.0,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-09-01,Tokyo,Oil,394.142,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-09-01,Tokyo,Other,1286.822,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-09-01,Tokyo,Solar,2182.478,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-09-01,Tokyo,Wind,74.926,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-10-01,Tokyo,Biomass,317.678,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-10-01,Tokyo,Coal,2792.458,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-10-01,Tokyo,Gas,10721.918,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-10-01,Tokyo,Hydro,543.342,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-10-01,Tokyo,Nuclear,0.0,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-10-01,Tokyo,Oil,262.378,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-10-01,Tokyo,Other,1072.732,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-10-01,Tokyo,Solar,1476.863,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-10-01,Tokyo,Wind,97.547,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-11-01,Tokyo,Biomass,284.362,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-11-01,Tokyo,Coal,3237.046,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-11-01,Tokyo,Gas,10564.38,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-11-01,Tokyo,Hydro,531.484,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-11-01,Tokyo,Nuclear,0.0,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-11-01,Tokyo,Oil,249.144,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-11-01,Tokyo,Other,1098.572,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-11-01,Tokyo,Solar,1793.568,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-11-01,Tokyo,Wind,100.554,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-12-01,Tokyo,Biomass,378.138,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-12-01,Tokyo,Coal,4893.95,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
