date,market,region,asset_class,frequency,contract,price,currency,unit
2025-02-10,BRENT,Global,Crude,daily,spot,74.5239,USD,bbl
2025-02-11,BRENT,Global,Crude,daily,spot,73.4897,USD,bbl
2025-02-12,BRENT,Global,Crude,daily,spot,73.7791,USD,bbl
2025-02-13,BRENT,Global,Crude,daily,spot,75.3581,USD,bbl
2025-02-14,BRENT,Global,Crude,daily,spot,74.993,USD,bbl
2025-02-15,BRENT,Global,Crude,daily,spot,72.9231,USD,bbl
2025-02-16,BRENT,Global,Crude,daily,spot,72.9773,USD,bbl
2025-02-17,BRENT,Global,Crude,daily,spot,71.9246,USD,bbl
2025-02-18,BRENT,Global,Crude,daily,spot,71.5878,USD,bbl
2025-02-19,BRENT,Global,Crude,daily,spot,71.582,USD,bbl
2025-02-20,BRENT,Global,Crude,daily,spot,69.5462,USD,bbl
2025-02-21,BRENT,Global,Crude,daily,spot,67.6535,USD,bbl
2025-02-22,BRENT,Global,Crude,daily,spot,68.4113,USD,bbl
2025-02-23,BRENT,Global,Crude,daily,spot,67.9017,USD,bbl
2025-02-24,BRENT,Global,Crude,daily,spot,64.8472,USD,bbl
2025-02-25,BRENT,Global,Crude,daily,spot,66.0256,USD,bbl
2025-02-26,BRENT,Global,Crude,daily,spot,66.5457,USD,bbl
2025-02-27,BRENT,Global,Crude,daily,spot,65.8251,USD,bbl
2025-02-28,BRENT,Global,Crude,daily,spot,64.3617,USD,bbl
2025-03-01,BRENT,Global,Crude,daily,spot,65.611,USD,bbl
2025-03-02,BRENT,Global,Crude,daily,spot,66.2336,USD,bbl
2025-03-03,BRENT,Global,Crude,daily,spot,69.3883,USD,bbl
2025-03-04,BRENT,Global,Crude,daily,spot,70.0427,USD,bbl
2025-03-05,BRENT,Global,Crude,daily,spot,70.6467,USD,bbl
2025-03-06,BRENT,Global,Crude,daily,spot,70.5484,USD,bbl
2025-03-07,BRENT,Global,Crude,daily,spot,71.6811,USD,bbl
2025-03-08,BRENT,Global,Crude,daily,spot,72.5572,USD,bbl
2025-03-09,BRENT,Global,Crude,daily,spot,74.2035,USD,bbl
2025-03-10,BRENT,Global,Crude,daily,spot,73.6088,USD,bbl
2025-03-11,BRENT,Global,Crude,daily,spot,73.1304,USD,bbl
2025-03-12,BRENT,Global,Crude,daily,spot,72.6046,USD,bbl
2025-03-13,BRENT,Global,Crude,daily,spot,73.674,USD,bbl
2025-03-14,BRENT,Global,Crude,daily,spot,75.6119,USD,bbl
2025-03-15,BRENT,Global,Crude,daily,spot,75.0742,USD,bbl
2025-03-16,BRENT,Global,Crude,daily,spot,74.5871,USD,bbl
2025-03-17,BRENT,Global,Crude,daily,spot,75.0309,USD,bbl
2025-03-18,BRENT,Global,Crude,daily,spot,74.7682,USD,bbl
2025-03-19,BRENT,Global,Crude,daily,spot,76.0068,USD,bbl
2025-03-20,BRENT,Global,Crude,daily,spot,73.2219,USD,bbl
2025-03-21,BRENT,Global,Crude,daily,spot,72.2602,USD,bbl
2025-03-22,BRENT,Global,Crude,daily,spot,71.3683,USD,bbl
2025-03-23,BRENT,Global,Crude,daily,spot,68.5673,USD,bbl
2025-03-24,BRENT,Global,Crude,daily,spot,67.5043,USD,bbl
2025-03-25,BRENT,Global,Crude,daily,spot,66.5178,USD,bbl
2025-03-26,BRENT,Global,Crude,daily,spot,66.4386,USD,bbl
2025-03-27,BRENT,Global,Crude,daily,spot,68.0032,USD,bbl
2025-03-28,BRENT,Global,Crude,daily,spot,67.8469,USD,bbl
2025-03-29,BRENT,Global,Crude,daily,spot,66.7106,USD,bbl
2025-03-30,BRENT,Global,Crude,daily,spot,66.8088,USD,bbl
2025-03-31,BRENT,Global,Crude,daily,spot,68.2881,USD,bbl
2025-04-01,BRENT,Global,Crude,daily,spot,67.2139,USD,bbl
2025-04-02,BRENT,Global,Crude,daily,spot,66.2374,USD,bbl
2025-04-03,BRENT,Global,Crude,daily,spot,67.1121,USD,bbl
2025-04-04,BRENT,Global,Crude,daily,spot,66.9985,USD,bbl
2025-04-05,BRENT,Global,Crude,daily,spot,67.9728,USD,bbl
2025-04-06,BRENT,Global,Crude,daily,spot,68.1062,USD,bbl
2025-04-07,BRENT,Global,Crude,daily,spot,69.1317,USD,bbl
2025-04-08,BRENT,Global,Crude,daily,spot,67.9708,USD,bbl
2025-04-09,BRENT,Global,Crude,daily,spot,68.1062,USD,bbl
2025-04-10,BRENT,Global,Crude,daily,spot,67.9912,USD,bbl
2025-04-11,BRENT,Global,Crude,daily,spot,66.6215,USD,bbl
2025-04-12,BRENT,Global,Crude,daily,spot,64.8378,USD,bbl
2025-04-13,BRENT,Global,Crude,daily,spot,65.8924,USD,bbl
2025-04-14,BRENT,Global,Crude,daily,spot,65.6354,USD,bbl
2025-04-15,BRENT,Global,Crude,daily,spot,64.543,USD,bbl
2025-04-16,BRENT,Global,Crude,daily,spot,64.6246,USD,bbl
2025-04-17,BRENT,Global,Crude,daily,spot,66.2353,USD,bbl
2025-04-18,BRENT,Global,Crude,daily,spot,63.5608,USD,bbl
2025-04-19,BRENT,Global,Crude,daily,spot,61.9066,USD,bbl
2025-04-20,BRENT,Global,Crude,daily,spot,60.9944,USD,bbl
2025-04-21,BRENT,Global,Crude,daily,spot,63.076,USD,bbl
2025-04-22,BRENT,Global,Crude,daily,spot,63.6531,USD,bbl
2025-04-23,BRENT,Global,Crude,daily,spot,64.8274,USD,bbl
2025-04-24,BRENT,Global,Crude,daily,spot,63.5998,USD,bbl
2025-04-25,BRENT,Global,Crude,daily,spot,62.4164,USD,bbl
2025-04-26,BRENT,Global,Crude,daily,spot,63.2099,USD,bbl
2025-04-27,BRENT,Global,Crude,daily,spot,63.5046,USD,bbl
2025-04-28,BRENT,Global,Crude,daily,spot,64.4079,USD,bbl
2025-04-29,BRENT,Global,Crude,daily,spot,64.3772,USD,bbl
2025-04-30,BRENT,Global,Crude,daily,spot,64.9293,USD,bbl
2025-05-01,BRENT,Global,Crude,daily,spot,65.323,USD,bbl
2025-05-02,BRENT,Global,Crude,daily,spot,66.4853,USD,bbl
2025-05-03,BRENT,Global,Crude,daily,spot,67.6668,USD,bbl
2025-05-04,BRENT,Global,Crude,daily,spot,65.797,USD,bbl
2025-05-05,BRENT,Global,Crude,daily,spot,63.1709,USD,bbl
2025-05-06,BRENT,Global,Crude,daily,spot,64.6455,USD,bbl
2025-05-07,BRENT,Global,Crude,daily,spot,66.3305,USD,bbl
2025-05-08,BRENT,Global,Crude,daily,spot,65.2298,USD,bbl
2025-05-09,BRENT,Global,Crude,daily,spot,63.0965,USD,bbl
2025-05-10,BRENT,Global,Crude,daily,spot,63.4439,USD,bbl
2025-05-11,BRENT,Global,Crude,daily,spot,64.8258,USD,bbl
2025-05-12,BRENT,Global,Crude,daily,spot,67.2704,USD,bbl
2025-05-13,BRENT,Global,Crude,daily,spot,68.0767,USD,bbl
2025-05-14,BRENT,Global,Crude,daily,spot,67.7609,USD,bbl
2025-05-15,BRENT,Global,Crude,daily,spot,66.7981,USD,bbl
2025-05-16,BRENT,Global,Crude,daily,spot,66.9804,USD,bbl
2025-05-17,BRENT,Global,Crude,daily,spot,66.7716,USD,bbl
2025-05-18,BRENT,Global,Crude,daily,spot,65.6712,USD,bbl
2025-05-19,BRENT,Global,Crude,daily,spot,68.4171,USD,bbl
2025-05-20,BRENT,Global,Crude,daily,spot,70.7923,USD,bbl
2025-05-21,BRENT,Global,Crude,daily,spot,72.3205,USD,bbl
2025-05-22,BRENT,Global,Crude,daily,spot,71.2546,USD,bbl
2025-05-23,BRENT,Global,Crude,daily,spot,72.4246,USD,bbl
2025-05-24,BRENT,Global,Crude,daily,spot,73.3077,USD,bbl
2025-05-25,BRENT,Global,Crude,daily,spot,73.9313,USD,bbl
2025-05-26,BRENT,Global,Crude,daily,spot,75.5544,USD,bbl
2025-05-27,BRENT,Global,Crude,daily,spot,76.3853,USD,bbl
2025-05-28,BRENT,Global,Crude,daily,spot,77.3345,USD,bbl
2025-05-29,BRENT,Global,Crude,daily,spot,78.1407,USD,bbl
2025-05-30,BRENT,Global,Crude,daily,spot,78.5645,USD,bbl
2025-05-31,BRENT,Global,Crude,daily,spot,76.3266,USD,bbl
2025-06-01,BRENT,Global,Crude,daily,spot,76.4562,USD,bbl
2025-06-02,BRENT,Global,Crude,daily,spot,75.7841,USD,bbl
2025-06-03,BRENT,Global,Crude,daily,spot,74.2175,USD,bbl
2025-06-04,BRENT,Global,Crude,daily,spot,76.3765,USD,bbl
2025-06-05,BRENT,Global,Crude,daily,spot,78.5621,USD,bbl
2025-06-06,BRENT,Global,Crude,daily,spot,80.2527,USD,bbl
2025-06-07,BRENT,Global,Crude,daily,spot,80.538,USD,bbl
2025-06-08,BRENT,Global,Crude,daily,spot,82.1882,USD,bbl
2025-06-09,BRENT,Global,Crude,daily,spot,82.1404,USD,bbl
2025-06-10,BRENT,Global,Crude,daily,spot,82.3318,USD,bbl
2025-06-11,BRENT,Global,Crude,daily,spot,80.9,USD,bbl
2025-06-12,BRENT,Global,Crude,daily,spot,81.3527,USD,bbl
2025-06-13,BRENT,Global,Crude,daily,spot,81.3779,USD,bbl
2025-06-14,BRENT,Global,Crude,daily,spot,79.6989,USD,bbl
2025-06-15,BRENT,Global,Crude,daily,spot,79.6095,USD,bbl
2025-06-16,BRENT,Global,Crude,daily,spot,79.4857,USD,bbl
2025-06-17,BRENT,Global,Crude,daily,spot,81.7103,USD,bbl
2025-06-18,BRENT,Global,Crude,daily,spot,82.7724,USD,bbl
2025-06-19,BRENT,Global,Crude,daily,spot,82.7152,USD,bbl
2025-06-20,BRENT,Global,Crude,daily,spot,82.9554,USD,bbl
2025-06-21,BRENT,Global,Crude,daily,spot,82.9363,USD,bbl
2025-06-22,BRENT,Global,Crude,daily,spot,82.6087,USD,bbl
2025-06-23,BRENT,Global,Crude,daily,spot,81.1865,USD,bbl
2025-06-24,BRENT,Global,Crude,daily,spot,80.9499,USD,bbl
2025-06-25,BRENT,Global,Crude,daily,spot,79.973,USD,bbl
2025-06-26,BRENT,Global,Crude,daily,spot,78.3805,USD,bbl
2025-06-27,BRENT,Global,Crude,daily,spot,79.0138,USD,bbl
2025-06-28,BRENT,Global,Crude,daily,spot,79.4877,USD,bbl
2025-06-29,BRENT,Global,Crude,daily,spot,77.232,USD,bbl
2025-06-30,BRENT,Global,Crude,daily,spot,77.0902,USD,bbl
2025-07-01,BRENT,Global,Crude,daily,spot,78.3485,USD,bbl
2025-07-02,BRENT,Global,Crude,daily,spot,79.6673,USD,bbl
2025-07-03,BRENT,Global,Crude,daily,spot,80.9245,USD,bbl
2025-07-04,BRENT,Global,Crude,daily,spot,80.9293,USD,bbl
2025-07-05,BRENT,Global,Crude,daily,spot,79.8291,USD,bbl
2025-07-06,BRENT,Global,Crude,daily,spot,78.447,USD,bbl
2025-07-07,BRENT,Global,Crude,daily,spot,78.8711,USD,bbl
2025-07-08,BRENT,Global,Crude,daily,spot,79.3321,USD,bbl
2025-07-09,BRENT,Global,Crude,daily,spot,80.9213,USD,bbl
2025-07-10,BRENT,Global,Crude,daily,spot,82.2524,USD,bbl
2025-07-11,BRENT,Global,Crude,daily,spot,82.0234,USD,bbl
2025-07-12,BRENT,Global,Crude,daily,spot,80.4078,USD,bbl
2025-07-13,BRENT,Global,Crude,daily,spot,79.9728,USD,bbl
2025-07-14,BRENT,Global,Crude,daily,spot,80.2147,USD,bbl
2025-07-15,BRENT,Global,Crude,daily,spot,79.9289,USD,bbl
2025-07-16,BRENT,Global,Crude,daily,spot,79.1776,USD,bbl
2025-07-17,BRENT,Global,Crude,daily,spot,79.476,USD,bbl
2025-07-18,BRENT,Global,Crude,daily,spot,78.8239,USD,bbl
2025-07-19,BRENT,Global,Crude,daily,spot,78.0265,USD,bbl
2025-07-20,BRENT,Global,Crude,daily,spot,78.4154,USD,bbl
2025-07-21,BRENT,Global,Crude,daily,spot,77.9067,USD,bbl
2025-07-22,BRENT,Global,Crude,daily,spot,78.2132,USD,bbl
2025-07-23,BRENT,Global,Crude,daily,spot,78.5515,USD,bbl
2025-07-24,BRENT,Global,Crude,daily,spot,77.119,USD,bbl
2025-07-25,BRENT,Global,Crude,daily,spot,76.5306,USD,bbl
2025-07-26,BRENT,Global,Crude,daily,spot,78.3499,USD,bbl
2025-07-27,BRENT,Global,Crude,daily,spot,76.892,USD,bbl
2025-07-28,BRENT,Global,Crude,daily,spot,74.2628,USD,bbl
2025-07-29,BRENT,Global,Crude,daily,spot,71.9916,USD,bbl
2025-07-30,BRENT,Global,Crude,daily,spot,72.1181,USD,bbl
2025-07-31,BRENT,Global,Crude,daily,spot,72.245,USD,bbl
2025-08-01,BRENT,Global,Crude,daily,spot,72.1843,USD,bbl
2025-08-02,BRENT,Global,Crude,daily,spot,73.7893,USD,bbl
2025-08-03,BRENT,Global,Crude,daily,spot,70.5114,USD,bbl
2025-08-04,BRENT,Global,Crude,daily,spot,71.1186,USD,bbl
2025-08-05,BRENT,Global,Crude,daily,spot,73.1736,USD,bbl
2025-08-06,BRENT,Global,Crude,daily,spot,71.8363,USD,bbl
2025-08-07,BRENT,Global,Crude,daily,spot,71.454,USD,bbl
2025-08-08,BRENT,Global,Crude,daily,spot,70.6111,USD,bbl
2025-08-09,BRENT,Global,Crude,daily,spot,69.604,USD,bbl
2025-08-10,BRENT,Global,Crude,daily,spot,69.3221,USD,bbl
2025-08-11,BRENT,Global,Crude,daily,spot,71.2366,USD,bbl
2025-08-12,BRENT,Global,Crude,daily,spot,73.6348,USD,bbl
2025-08-13,BRENT,Global,Crude,daily,spot,73.2804,USD,bbl
2025-08-14,BRENT,Global,Crude,daily,spot,75.7325,USD,bbl
2025-08-15,BRENT,Global,Crude,daily,spot,75.811,USD,bbl
2025-08-16,BRENT,Global,Crude,daily,spot,78.0359,USD,bbl
2025-08-17,BRENT,Global,Crude,daily,spot,77.9188,USD,bbl
2025-08-18,BRENT,Global,Crude,daily,spot,78.0838,USD,bbl
2025-08-19,BRENT,Global,Crude,daily,spot,78.5394,USD,bbl
2025-08-20,BRENT,Global,Crude,daily,spot,82.5049,USD,bbl
2025-08-21,BRENT,Global,Crude,daily,spot,83.5014,USD,bbl
2025-08-22,BRENT,Global,Crude,daily,spot,82.5348,USD,bbl
2025-08-23,BRENT,Global,Crude,daily,spot,83.678,USD,bbl
2025-08-24,BRENT,Global,Crude,daily,spot,83.1406,USD,bbl
2025-08-25,BRENT,Global,Crude,daily,spot,82.4513,USD,bbl
2025-08-26,BRENT,Global,Crude,daily,spot,83.5202,USD,bbl
2025-08-27,BRENT,Global,Crude,daily,spot,83.4763,USD,bbl
2025-08-28,BRENT,Global,Crude,daily,spot,83.7424,USD,bbl
2025-08-29,BRENT,Global,Crude,daily,spot,83.6737,USD,bbl
2025-08-30,BRENT,Global,Crude,daily,spot,84.0093,USD,bbl
2025-08-31,BRENT,Global,Crude,daily,spot,84.4504,USD,bbl
2025-09-01,BRENT,Global,Crude,daily,spot,81.9324,USD,bbl
2025-09-02,BRENT,Global,Crude,daily,spot,82.7067,USD,bbl
2025-09-03,BRENT,Global,Crude,daily,spot,81.4085,USD,bbl
2025-09-04,BRENT,Global,Crude,daily,spot,79.5545,USD,bbl
2025-09-05,BRENT,Global,Crude,daily,spot,79.4582,USD,bbl
2025-09-06,BRENT,Global,Crude,daily,spot,79.5413,USD,bbl
2025-09-07,BRENT,Global,Crude,daily,spot,78.6513,USD,bbl
2025-09-08,BRENT,Global,Crude,daily,spot,79.6803,USD,bbl
2025-09-09,BRENT,Global,Crude,daily,spot,77.9774,USD,bbl
2025-09-10,BRENT,Global,Crude,daily,spot,77.4691,USD,bbl
2025-09-11,BRENT,Global,Crude,daily,spot,76.7459,USD,bbl
2025-09-12,BRENT,Global,Crude,daily,spot,76.7065,USD,bbl
2025-09-13,BRENT,Global,Crude,daily,spot,77.0745,USD,bbl
2025-09-14,BRENT,Global,Crude,daily,spot,75.8285,USD,bbl
2025-09-15,BRENT,Global,Crude,daily,spot,76.7664,USD,bbl
2025-09-16,BRENT,Global,Crude,daily,spot,76.8637,USD,bbl
2025-09-17,BRENT,Global,Crude,daily,spot,74.5158,USD,bbl
2025-09-18,BRENT,Global,Crude,daily,spot,72.1198,USD,bbl
2025-09-19,BRENT,Global,Crude,daily,spot,72.1926,USD,bbl
2025-09-20,BRENT,Global,Crude,daily,spot,72.0035,USD,bbl
2025-09-21,BRENT,Global,Crude,daily,spot,71.9642,USD,bbl
2025-09-22,BRENT,Global,Crude,daily,spot,72.0198,USD,bbl
2025-09-23,BRENT,Global,Crude,daily,spot,72.3914,USD,bbl
2025-09-24,BRENT,Global,Crude,daily,spot,73.6601,USD,bbl
2025-09-25,BRENT,Global,Crude,daily,spot,72.3363,USD,bbl
2025-09-26,BRENT,Global,Crude,daily,spot,70.9563,USD,bbl
2025-09-27,BRENT,Global,Crude,daily,spot,69.6953,USD,bbl
2025-09-28,BRENT,Global,Crude,daily,spot,70.181,USD,bbl
2025-09-29,BRENT,Global,Crude,daily,spot,71.8545,USD,bbl
2025-09-30,BRENT,Global,Crude,daily,spot,71.4075,USD,bbl
2025-10-01,BRENT,Global,Crude,daily,spot,68.3793,USD,bbl
2025-10-02,BRENT,Global,Crude,daily,spot,66.3936,USD,bbl
2025-10-03,BRENT,Global,Crude,daily,spot,65.5264,USD,bbl
2025-10-04,BRENT,Global,Crude,daily,spot,65.0163,USD,bbl
2025-10-05,BRENT,Global,Crude,daily,spot,64.7006,USD,bbl
2025-10-06,BRENT,Global,Crude,daily,spot,64.9483,USD,bbl
2025-10-07,BRENT,Global,Crude,daily,spot,64.7544,USD,bbl
2025-10-08,BRENT,Global,Crude,daily,spot,66.2648,USD,bbl
2025-10-09,BRENT,Global,Crude,daily,spot,65.5958,USD,bbl
2025-10-10,BRENT,Global,Crude,daily,spot,64.7039,USD,bbl
2025-10-11,BRENT,Global,Crude,daily,spot,65.502,USD,bbl
2025-10-12,BRENT,Global,Crude,daily,spot,63.7699,USD,bbl
2025-10-13,BRENT,Global,Crude,daily,spot,64.4705,USD,bbl
2025-10-14,BRENT,Global,Crude,daily,spot,64.8016,USD,bbl
2025-10-15,BRENT,Global,Crude,daily,spot,64.8153,USD,bbl
2025-10-16,BRENT,Global,Crude,daily,spot,66.9984,USD,bbl
2025-10-17,BRENT,Global,Crude,daily,spot,66.3857,USD,bbl
2025-10-18,BRENT,Global,Crude,daily,spot,69.1352,USD,bbl
2025-10-19,BRENT,Global,Crude,daily,spot,68.9864,USD,bbl
2025-10-20,BRENT,Global,Crude,daily,spot,67.5254,USD,bbl
2025-10-21,BRENT,Global,Crude,daily,spot,67.7699,USD,bbl
2025-10-22,BRENT,Global,Crude,daily,spot,66.578,USD,bbl
2025-10-23,BRENT,Global,Crude,daily,spot,65.8097,USD,bbl
2025-10-24,BRENT,Global,Crude,daily,spot,66.4888,USD,bbl
2025-10-25,BRENT,Global,Crude,daily,spot,67.356,USD,bbl
2025-10-26,BRENT,Global,Crude,daily,spot,66.7379,USD,bbl
2025-10-27,BRENT,Global,Crude,daily,spot,68.1411,USD,bbl
2025-10-28,BRENT,Global,Crude,daily,spot,69.7359,USD,bbl
2025-10-29,BRENT,Global,Crude,daily,spot,71.6552,USD,bbl
2025-10-30,BRENT,Global,Crude,daily,spot,72.4121,USD,bbl
2025-10-31,BRENT,Global,Crude,daily,spot,74.2002,USD,bbl
2025-11-01,BRENT,Global,Crude,daily,spot,71.9062,USD,bbl
2025-11-02,BRENT,Global,Crude,daily,spot,71.6003,USD,bbl
2025-11-03,BRENT,Global,Crude,daily,spot,70.6125,USD,bbl
2025-11-04,BRENT,Global,Crude,daily,spot,70.8723,USD,bbl
2025-11-05,BRENT,Global,Crude,daily,spot,70.2649,USD,bbl
2025-11-06,BRENT,Global,Crude,daily,spot,70.1733,USD,bbl
2025-11-07,BRENT,Global,Crude,daily,spot,72.6434,USD,bbl
2025-11-08,BRENT,Global,Crude,daily,spot,72.5116,USD,bbl
2025-11-09,BRENT,Global,Crude,daily,spot,73.1112,USD,bbl
2025-11-10,BRENT,Global,Crude,daily,spot,72.8942,USD,bbl
2025-11-11,BRENT,Global,Crude,daily,spot,73.0654,USD,bbl
2025-11-12,BRENT,Global,Crude,daily,spot,73.1469,USD,bbl
2025-11-13,BRENT,Global,Crude,daily,spot,73.7801,USD,bbl
2025-11-14,BRENT,Global,Crude,daily,spot,75.3001,USD,bbl
2025-11-15,BRENT,Global,Crude,daily,spot,77.3998,USD,bbl
2025-11-16,BRENT,Global,Crude,daily,spot,77.7958,USD,bbl
2025-11-17,BRENT,Global,Crude,daily,spot,78.5358,USD,bbl
2025-11-18,BRENT,Global,Crude,daily,spot,77.0892,USD,bbl
2025-11-19,BRENT,Global,Crude,daily,spot,76.993,USD,bbl
2025-11-20,BRENT,Global,Crude,daily,spot,78.1835,USD,bbl
2025-11-21,BRENT,Global,Crude,daily,spot,79.2632,USD,bbl
2025-11-22,BRENT,Global,Crude,daily,spot,79.5088,USD,bbl
2025-11-23,BRENT,Global,Crude,daily,spot,80.5941,USD,bbl
2025-11-24,BRENT,Global,Crude,daily,spot,81.1687,USD,bbl
2025-11-25,BRENT,Global,Crude,daily,spot,82.6215,USD,bbl
2025-11-26,BRENT,Global,Crude,daily,spot,82.9139,USD,bbl
2025-11-27,BRENT,Global,Crude,daily,spot,82.3956,USD,bbl
2025-11-28,BRENT,Global,Crude,daily,spot,82.7494,USD,bbl
2025-11-29,BRENT,Global,Crude,daily,spot,79.015,USD,bbl
2025-11-30,BRENT,Global,Crude,daily,spot,79.4783,USD,bbl
2025-12-01,BRENT,Global,Crude,daily,spot,74.8956,USD,bbl
2025-12-02,BRENT,Global,Crude,daily,spot,72.7879,USD,bbl
2025-12-03,BRENT,Global,Crude,daily,spot,73.4308,USD,bbl
2025-12-04,BRENT,Global,Crude,daily,spot,74.0962,USD,bbl
2025-12-05,BRENT,Global,Crude,daily,spot,72.7017,USD,bbl
2025-12-06,BRENT,Global,Crude,daily,spot,71.8911,USD,bbl
2025-12-07,BRENT,Global,Crude,daily,spot,73.6959,USD,bbl
2025-12-08,BRENT,Global,Crude,daily,spot,73.1554,USD,bbl
2025-12-09,BRENT,Global,Crude,daily,spot,76.0317,USD,bbl
2025-12-10,BRENT,Global,Crude,daily,spot,76.0589,USD,bbl
2025-12-11,BRENT,Global,Crude,daily,spot,76.598,USD,bbl
2025-12-12,BRENT,Global,Crude,daily,spot,78.6402,USD,bbl
2025-12-13,BRENT,Global,Crude,daily,spot,78.7943,USD,bbl
2025-12-14,BRENT,Global,Crude,daily,spot,77.5295,USD,bbl
2025-12-15,BRENT,Global,Crude,daily,spot,77.3994,USD,bbl
2025-12-16,BRENT,Global,Crude,daily,spot,77.3639,USD,bbl
2025-12-17,BRENT,Global,Crude,daily,spot,75.6675,USD,bbl
2025-12-18,BRENT,Global,Crude,daily,spot,75.3827,USD,bbl
2025-12-19,BRENT,Global,Crude,daily,spot,74.4942,USD,bbl
2025-12-20,BRENT,Global,Crude,daily,spot,75.7022,USD,bbl
2025-12-21,BRENT,Global,Crude,daily,spot,75.78,USD,bbl
2025-12-22,BRENT,Global,Crude,daily,spot,75.4598,USD,bbl
2025-12-23,BRENT,Global,Crude,daily,spot,75.3652,USD,bbl
2025-12-24,BRENT,Global,Crude,daily,spot,75.6836,USD,bbl
2025-12-25,BRENT,Global,Crude,daily,spot,76.4893,USD,bbl
2025-12-26,BRENT,Global,Crude,daily,spot,75.2624,USD,bbl
2025-12-27,BRENT,Global,Crude,daily,spot,74.0014,USD,bbl
2025-12-28,BRENT,Global,Crude,daily,spot,75.4423,USD,bbl
2025-12-29,BRENT,Global,Crude,daily,spot,74.9652,USD,bbl
2025-12-30,BRENT,Global,Crude,daily,spot,73.2397,USD,bbl
2025-12-31,BRENT,Global,Crude,daily,spot,73.8659,USD,bbl
2026-01-01,BRENT,Global,Crude,daily,spot,74.5071,USD,bbl
2026-01-02,BRENT,Global,Crude,daily,spot,72.6461,USD,bbl
2026-01-03,BRENT,Global,Crude,daily,spot,73.0132,USD,bbl
2026-01-04,BRENT,Global,Crude,daily,spot,74.0075,USD,bbl
2026-01-05,BRENT,Global,Crude,daily,spot,74.5354,USD,bbl
2026-01-06,BRENT,Global,Crude,daily,spot,75.3773,USD,bbl
2026-01-07,BRENT,Global,Crude,daily,spot,73.6613,USD,bbl
2026-01-08,BRENT,Global,Crude,daily,spot,74.1402,USD,bbl
2026-01-09,BRENT,Global,Crude,daily,spot,73.8198,USD,bbl
2026-01-10,BRENT,Global,Crude,daily,spot,73.2791,USD,bbl
2026-01-11,BRENT,Global,Crude,daily,spot,74.4381,USD,bbl
2026-01-12,BRENT,Global,Crude,daily,spot,76.3406,USD,bbl
2026-01-13,BRENT,Global,Crude,daily,spot,78.6084,USD,bbl
2026-01-14,BRENT,Global,Crude,daily,spot,80.2428,USD,bbl
2026-01-15,BRENT,Global,Crude,daily,spot,80.072,USD,bbl
2026-01-16,BRENT,Global,Crude,daily,spot,80.4818,USD,bbl
2026-01-17,BRENT,Global,Crude,daily,spot,81.4031,USD,bbl
2026-01-18,BRENT,Global,Crude,daily,spot,81.5036,USD,bbl
2026-01-19,BRENT,Global,Crude,daily,spot,81.6145,USD,bbl
2026-01-20,BRENT,Global,Crude,daily,spot,82.5899,USD,bbl
2026-01-21,BRENT,Global,Crude,daily,spot,82.447,USD,bbl
2026-01-22,BRENT,Global,Crude,daily,spot,81.4687,USD,bbl
2026-01-23,BRENT,Global,Crude,daily,spot,80.8986,USD,bbl
2026-01-24,BRENT,Global,Crude,daily,spot,81.6475,USD,bbl
2026-01-25,BRENT,Global,Crude,daily,spot,81.5965,USD,bbl
2026-01-26,BRENT,Global,Crude,daily,spot,81.9678,USD,bbl
2026-01-27,BRENT,Global,Crude,daily,spot,82.7459,USD,bbl
2026-01-28,BRENT,Global,Crude,daily,spot,82.2062,USD,bbl
2026-01-29,BRENT,Global,Crude,daily,spot,83.0884,USD,bbl
2026-01-30,BRENT,Global,Crude,daily,spot,83.4856,USD,bbl
2026-01-31,BRENT,Global,Crude,daily,spot,81.8598,USD,bbl
2026-02-01,BRENT,Global,Crude,daily,spot,83.6048,USD,bbl
2026-02-02,BRENT,Global,Crude,daily,spot,82.8948,USD,bbl
2026-02-03,BRENT,Global,Crude,daily,spot,80.7525,USD,bbl
2026-02-04,BRENT,Global,Crude,daily,spot,79.4049,USD,bbl
2026-02-05,BRENT,Global,Crude,daily,spot,78.1075,USD,bbl
2026-02-06,BRENT,Global,Crude,daily,spot,78.1711,USD,bbl
2026-02-07,BRENT,Global,Crude,daily,spot,77.8262,USD,bbl
2026-02-08,BRENT,Global,Crude,daily,spot,77.4078,USD,bbl
2026-02-09,BRENT,Global,Crude,daily,spot,78.1913,USD,bbl
2026-02-10,BRENT,Global,Crude,daily,spot,78.6133,USD,bbl
2026-02-11,BRENT,Global,Crude,daily,spot,78.9992,USD,bbl
2026-02-12,BRENT,Global,Crude,daily,spot,79.4964,USD,bbl
2026-02-13,BRENT,Global,Crude,daily,spot,80.2442,USD,bbl
2026-02-14,BRENT,Global,Crude,daily,spot,77.5756,USD,bbl
2026-02-15,BRENT,Global,Crude,daily,spot,77.1264,USD,bbl
2026-02-16,BRENT,Global,Crude,daily,spot,74.4142,USD,bbl
2026-02-17,BRENT,Global,Crude,daily,spot,74.5131,USD,bbl
2026-02-18,BRENT,Global,Crude,daily,spot,74.5596,USD,bbl
2026-02-19,BRENT,Global,Crude,daily,spot,75.9181,USD,bbl
2026-02-20,BRENT,Global,Crude,daily,spot,77.4339,USD,bbl
2026-02-21,BRENT,Global,Crude,daily,spot,77.6959,USD,bbl
2026-02-22,BRENT,Global,Crude,daily,spot,77.075,USD,bbl
